measurementID	occurrenceID	measurementOfTaxon	parentMeasurementID	measurementType	measurementValue	measurementUnit	statisticalMethod	measurementRemarks	source	contributor	referenceID
M2300	C713	TRUE		http://eol.org/schema/terms/HeadBodyLength	65		http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23855912	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2301	C714	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00000504				http://eol.org/data_objects/31267590	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2302	C715	TRUE		http://purl.obolibrary.org/obo/VT_0001933	600				http://eol.org/data_objects/23855911	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2303	C715	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/larvalDevelopment				http://eol.org/data_objects/23855911	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2304	C716	TRUE		http://eol.org/schema/terms/HeadBodyLength	37	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R208
M2305	C716	TRUE		http://eol.org/schema/terms/HeadBodyLength	62	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114			"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	R208
M2306	C717	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00000504				http://eol.org/data_objects/31267602	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2307	C717	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/larvalDevelopment				http://eol.org/data_objects/31267602	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2308	C718	TRUE		http://purl.obolibrary.org/obo/VT_0001933	300		http://eol.org/schema/terms/average				
M2309	C719	TRUE		http://purl.obolibrary.org/obo/VT_0001933	1070		http://semanticscience.org/resource/SIO_001109		http://eol.org/data_objects/23855918	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2310	C720	TRUE		http://purl.obolibrary.org/obo/VT_0001256	17	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001109		http://eol.org/data_objects/23856114	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2310	http://eol.org/schema/terms/SampleSize	4					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2311	C720	TRUE		http://purl.obolibrary.org/obo/VT_0001256	16.1	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23856114	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2311	http://eol.org/schema/terms/SampleSize	4					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2312	C720	TRUE		http://purl.obolibrary.org/obo/VT_0001256	18.4	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23856114	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2312	http://eol.org/schema/terms/SampleSize	4					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2314	C892	TRUE		http://purl.obolibrary.org/obo/VT_0001256	17.2	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001109		http://eol.org/data_objects/23856114	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2314	http://eol.org/schema/terms/SampleSize	7					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2315	C892	TRUE		http://purl.obolibrary.org/obo/VT_0001256	15.2	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23856114	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2315	http://eol.org/schema/terms/SampleSize	7					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2316	C892	TRUE		http://purl.obolibrary.org/obo/VT_0001256	20	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23856114	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2316	http://eol.org/schema/terms/SampleSize	7					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2318	C721	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00002009				http://eol.org/data_objects/31287510	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2319	C721	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/directDeveloper				http://eol.org/data_objects/31287510	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2320	C722	TRUE		http://purl.obolibrary.org/obo/VT_0001256	25.9	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001109		http://eol.org/data_objects/23856116	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2320	http://eol.org/schema/terms/SampleSize	21					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2321	C722	TRUE		http://purl.obolibrary.org/obo/VT_0001256	21.1	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23856116	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2321	http://eol.org/schema/terms/SampleSize	21					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2322	C722	TRUE		http://purl.obolibrary.org/obo/VT_0001256	29.3	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23856116	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2322	http://eol.org/schema/terms/SampleSize	21					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2324	C893	TRUE		http://purl.obolibrary.org/obo/VT_0001256	29.1	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001109		http://eol.org/data_objects/23856116	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2324	http://eol.org/schema/terms/SampleSize	20					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2325	C893	TRUE		http://purl.obolibrary.org/obo/VT_0001256	22.6	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23856116	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2325	http://eol.org/schema/terms/SampleSize	20					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2326	C893	TRUE		http://purl.obolibrary.org/obo/VT_0001256	34.9	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23856116	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2326	http://eol.org/schema/terms/SampleSize	20					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2328	C723	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00002009				http://eol.org/data_objects/31287516	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2329	C723	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/directDeveloper				http://eol.org/data_objects/31287516	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2330	C724	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00002009				http://eol.org/data_objects/31287522	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2331	C724	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/directDeveloper				http://eol.org/data_objects/31287522	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2332	C725	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00002009				http://eol.org/data_objects/31287528	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2333	C725	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/directDeveloper				http://eol.org/data_objects/31287528	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2334	C726	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00002009				http://eol.org/data_objects/31287534	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2335	C726	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/directDeveloper				http://eol.org/data_objects/31287534	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2336	C727	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00002009				http://eol.org/data_objects/31287540	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2337	C727	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/directDeveloper				http://eol.org/data_objects/31287540	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2338	C728	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00002009				http://eol.org/data_objects/31287546	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2339	C728	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/directDeveloper				http://eol.org/data_objects/31287546	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2340	C729	TRUE		http://purl.obolibrary.org/obo/VT_0001256	26.3	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001109		http://eol.org/data_objects/23856120	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2340	http://eol.org/schema/terms/SampleSize	9					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2341	C729	TRUE		http://purl.obolibrary.org/obo/VT_0001256	21.7	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23856120	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2341	http://eol.org/schema/terms/SampleSize	9					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2342	C729	TRUE		http://purl.obolibrary.org/obo/VT_0001256	29.7	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23856120	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2342	http://eol.org/schema/terms/SampleSize	9					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2344	C894	TRUE		http://purl.obolibrary.org/obo/VT_0001256	28.5	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001109		http://eol.org/data_objects/23856120	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2344	http://eol.org/schema/terms/SampleSize	16					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2345	C894	TRUE		http://purl.obolibrary.org/obo/VT_0001256	25.2	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23856120	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2345	http://eol.org/schema/terms/SampleSize	16					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2346	C894	TRUE		http://purl.obolibrary.org/obo/VT_0001256	31.9	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23856120	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2346	http://eol.org/schema/terms/SampleSize	16					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2348	C730	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/directDeveloper				http://eol.org/data_objects/31287552	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2349	C730	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00002009				http://eol.org/data_objects/31287552	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2350	C731	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/directDeveloper				http://eol.org/data_objects/31287558	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2351	C731	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00002009				http://eol.org/data_objects/31287558	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2352	C732	TRUE		http://purl.obolibrary.org/obo/VT_0001256	23	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001109		http://eol.org/data_objects/23856122	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2352	http://eol.org/schema/terms/SampleSize	12					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2353	C732	TRUE		http://purl.obolibrary.org/obo/VT_0001256	20.6	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23856122	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2353	http://eol.org/schema/terms/SampleSize	12					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2354	C732	TRUE		http://purl.obolibrary.org/obo/VT_0001256	26.9	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23856122	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2354	http://eol.org/schema/terms/SampleSize	12					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2356	C895	TRUE		http://purl.obolibrary.org/obo/VT_0001256	21.8	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001109		http://eol.org/data_objects/23856122	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2356	http://eol.org/schema/terms/SampleSize	16					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2357	C895	TRUE		http://purl.obolibrary.org/obo/VT_0001256	18.2	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001113		http://eol.org/data_objects/23856122	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2357	http://eol.org/schema/terms/SampleSize	16					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2358	C895	TRUE		http://purl.obolibrary.org/obo/VT_0001256	24.4	http://purl.obolibrary.org/obo/UO_0000016	http://semanticscience.org/resource/SIO_001114		http://eol.org/data_objects/23856122	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
			M2358	http://eol.org/schema/terms/SampleSize	16					"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2360	C733	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/directDeveloper				http://eol.org/data_objects/31287564	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2361	C733	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00002009				http://eol.org/data_objects/31287564	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2362	C734	TRUE		http://eol.org/schema/terms/DevelopmentalMode	http://eol.org/schema/terms/directDeveloper				http://eol.org/data_objects/31287570	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
M2363	C734	TRUE		http://eol.org/schema/terms/BreedingHabitat	http://purl.obolibrary.org/obo/ENVO_00002009				http://eol.org/data_objects/31287570	"Compiler: Anne E. Thessen, Compiler: Esther Quintero, Compiler: Paulina Arias Caballero"	
